"","name","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y"
"1188","kevin-durant","Golden State Warriors","1/29/17",2016,4,7,18,"shot_n","Floating Jump shot","2PT Field Goal",4,"Portland Trail Blazers",-1,46
"1189","kevin-durant","Golden State Warriors","11/28/16",2016,2,11,26,"shot_y","Floating Jump shot","2PT Field Goal",12,"Atlanta Hawks",20,120
"1190","kevin-durant","Golden State Warriors","2/13/17",2016,2,4,25,"shot_n","Floating Jump shot","2PT Field Goal",9,"Denver Nuggets",48,85
"1191","kevin-durant","Golden State Warriors","12/7/16",2016,3,1,30,"shot_n","Floating Jump shot","2PT Field Goal",6,"Los Angeles Clippers",55,31
"1192","kevin-durant","Golden State Warriors","12/23/16",2016,2,8,38,"shot_y","Hook Shot","2PT Field Goal",5,"Detroit Pistons",14,56
"1193","kevin-durant","Golden State Warriors","11/10/16",2016,2,1,53,"shot_y","Hook Shot","2PT Field Goal",8,"Denver Nuggets",-40,80
"1194","kevin-durant","Golden State Warriors","1/4/17",2016,2,8,57,"shot_y","Hook Shot","2PT Field Goal",5,"Portland Trail Blazers",-45,26
"1195","kevin-durant","Golden State Warriors","1/8/17",2016,2,0,46,"shot_y","Jump Bank Shot","2PT Field Goal",4,"Sacramento Kings",43,13
"1196","kevin-durant","Golden State Warriors","1/29/17",2016,3,6,26,"shot_y","Jump Bank Shot","2PT Field Goal",2,"Portland Trail Blazers",-24,16
"1197","kevin-durant","Golden State Warriors","10/30/16",2016,2,7,22,"shot_y","Jump Bank Shot","2PT Field Goal",9,"Phoenix Suns",-88,31
"1198","kevin-durant","Golden State Warriors","1/25/17",2016,4,3,3,"shot_y","Jump Shot","2PT Field Goal",17,"Charlotte Hornets",28,170
"1199","kevin-durant","Golden State Warriors","11/4/16",2016,1,8,51,"shot_n","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",36,256
"1200","kevin-durant","Golden State Warriors","11/4/16",2016,3,2,10,"shot_y","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-155,207
"1201","kevin-durant","Golden State Warriors","11/4/16",2016,2,2,7,"shot_y","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-57,246
"1202","kevin-durant","Golden State Warriors","11/4/16",2016,1,2,36,"shot_n","Jump Shot","2PT Field Goal",17,"Los Angeles Lakers",39,168
"1203","kevin-durant","Golden State Warriors","11/4/16",2016,3,8,2,"shot_n","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-201,163
"1204","kevin-durant","Golden State Warriors","11/26/16",2016,2,9,31,"shot_n","Jump Shot","2PT Field Goal",16,"Minnesota Timberwolves",38,156
"1205","kevin-durant","Golden State Warriors","11/10/16",2016,4,7,43,"shot_y","Jump Shot","2PT Field Goal",11,"Denver Nuggets",1,116
"1206","kevin-durant","Golden State Warriors","11/10/16",2016,1,11,43,"shot_n","Jump Shot","2PT Field Goal",19,"Denver Nuggets",182,75
"1207","kevin-durant","Golden State Warriors","11/10/16",2016,2,10,15,"shot_y","Jump Shot","2PT Field Goal",16,"Denver Nuggets",115,120
"1208","kevin-durant","Golden State Warriors","11/10/16",2016,2,0,6,"shot_n","Jump Shot","3PT Field Goal",24,"Denver Nuggets",-171,175
"1209","kevin-durant","Golden State Warriors","11/10/16",2016,1,7,17,"shot_y","Jump Shot","2PT Field Goal",13,"Denver Nuggets",61,115
"1210","kevin-durant","Golden State Warriors","11/10/16",2016,4,11,42,"shot_n","Jump Shot","2PT Field Goal",15,"Denver Nuggets",-132,85
"1211","kevin-durant","Golden State Warriors","11/10/16",2016,4,10,39,"shot_n","Jump Shot","3PT Field Goal",25,"Denver Nuggets",107,229
"1212","kevin-durant","Golden State Warriors","11/10/16",2016,1,1,16,"shot_n","Jump Shot","2PT Field Goal",20,"Denver Nuggets",-159,136
"1213","kevin-durant","Golden State Warriors","11/10/16",2016,3,10,3,"shot_n","Jump Shot","3PT Field Goal",25,"Denver Nuggets",138,214
"1214","kevin-durant","Golden State Warriors","12/15/16",2016,3,2,43,"shot_n","Jump Shot","3PT Field Goal",23,"New York Knicks",233,-1
"1215","kevin-durant","Golden State Warriors","1/22/17",2016,3,3,15,"shot_n","Jump Shot","3PT Field Goal",26,"Orlando Magic",145,223
"1216","kevin-durant","Golden State Warriors","1/22/17",2016,1,8,14,"shot_n","Jump Shot","3PT Field Goal",26,"Orlando Magic",-94,252
"1217","kevin-durant","Golden State Warriors","1/22/17",2016,3,5,55,"shot_y","Jump Shot","3PT Field Goal",26,"Orlando Magic",-76,252
"1218","kevin-durant","Golden State Warriors","2/11/17",2016,1,5,57,"shot_y","Jump Shot","2PT Field Goal",18,"Oklahoma City Thunder",17,183
"1219","kevin-durant","Golden State Warriors","12/15/16",2016,2,7,7,"shot_n","Jump Shot","3PT Field Goal",23,"New York Knicks",230,7
"1220","kevin-durant","Golden State Warriors","12/15/16",2016,3,0,0,"shot_n","Jump Shot","3PT Field Goal",28,"New York Knicks",-56,278
"1221","kevin-durant","Golden State Warriors","12/15/16",2016,3,7,0,"shot_n","Jump Shot","2PT Field Goal",16,"New York Knicks",87,139
"1222","kevin-durant","Golden State Warriors","12/15/16",2016,1,0,49,"shot_y","Jump Shot","3PT Field Goal",28,"New York Knicks",-102,262
"1223","kevin-durant","Golden State Warriors","12/15/16",2016,2,4,2,"shot_n","Jump Shot","3PT Field Goal",23,"New York Knicks",232,28
"1224","kevin-durant","Golden State Warriors","11/26/16",2016,3,8,53,"shot_y","Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",200,159
"1225","kevin-durant","Golden State Warriors","11/26/16",2016,1,2,8,"shot_n","Jump Shot","2PT Field Goal",4,"Minnesota Timberwolves",-37,33
"1226","kevin-durant","Golden State Warriors","11/26/16",2016,2,8,8,"shot_n","Jump Shot","2PT Field Goal",13,"Minnesota Timberwolves",-55,121
"1227","kevin-durant","Golden State Warriors","11/26/16",2016,2,0,41,"shot_n","Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",-35,257
"1228","kevin-durant","Golden State Warriors","12/15/16",2016,2,2,51,"shot_n","Jump Shot","2PT Field Goal",9,"New York Knicks",-2,95
"1229","kevin-durant","Golden State Warriors","12/15/16",2016,3,9,0,"shot_n","Jump Shot","3PT Field Goal",25,"New York Knicks",148,210
"1230","kevin-durant","Golden State Warriors","12/15/16",2016,3,8,31,"shot_n","Jump Shot","2PT Field Goal",10,"New York Knicks",99,16
"1231","kevin-durant","Golden State Warriors","2/23/17",2016,1,2,52,"shot_n","Jump Shot","2PT Field Goal",15,"Los Angeles Clippers",112,101
"1232","kevin-durant","Golden State Warriors","2/11/17",2016,4,4,13,"shot_y","Jump Shot","2PT Field Goal",18,"Oklahoma City Thunder",182,-10
"1233","kevin-durant","Golden State Warriors","10/28/16",2016,4,9,52,"shot_n","Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",-151,208
"1234","kevin-durant","Golden State Warriors","10/28/16",2016,3,11,11,"shot_n","Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",-132,232
"1235","kevin-durant","Golden State Warriors","10/28/16",2016,4,8,33,"shot_n","Jump Shot","2PT Field Goal",12,"New Orleans Pelicans",105,72
"1236","kevin-durant","Golden State Warriors","10/28/16",2016,1,10,32,"shot_n","Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",145,208
"1237","kevin-durant","Golden State Warriors","10/28/16",2016,1,10,9,"shot_y","Jump Shot","2PT Field Goal",11,"New Orleans Pelicans",0,110
"1238","kevin-durant","Golden State Warriors","10/28/16",2016,2,4,38,"shot_n","Jump Shot","2PT Field Goal",19,"New Orleans Pelicans",89,169
"1239","kevin-durant","Golden State Warriors","10/28/16",2016,3,7,42,"shot_n","Jump Shot","2PT Field Goal",15,"New Orleans Pelicans",86,129
"1240","kevin-durant","Golden State Warriors","10/28/16",2016,2,0,8,"shot_n","Jump Shot","2PT Field Goal",8,"New Orleans Pelicans",-53,61
"1241","kevin-durant","Golden State Warriors","2/23/17",2016,1,11,41,"shot_n","Jump Shot","2PT Field Goal",16,"Los Angeles Clippers",132,97
"1242","kevin-durant","Golden State Warriors","2/23/17",2016,3,8,15,"shot_y","Jump Shot","3PT Field Goal",23,"Los Angeles Clippers",-232,11
"1243","kevin-durant","Golden State Warriors","2/23/17",2016,3,7,51,"shot_y","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",-163,208
"1244","kevin-durant","Golden State Warriors","2/23/17",2016,4,5,53,"shot_n","Jump Shot","2PT Field Goal",12,"Los Angeles Clippers",1,124
"1245","kevin-durant","Golden State Warriors","2/23/17",2016,3,2,14,"shot_n","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",127,232
"1246","kevin-durant","Golden State Warriors","2/23/17",2016,2,6,29,"shot_n","Jump Shot","2PT Field Goal",17,"Los Angeles Clippers",-99,149
"1247","kevin-durant","Golden State Warriors","2/23/17",2016,2,1,24,"shot_n","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",-160,213
"1248","kevin-durant","Golden State Warriors","1/4/17",2016,3,11,22,"shot_n","Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",-101,249
"1249","kevin-durant","Golden State Warriors","1/4/17",2016,2,10,25,"shot_n","Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",-50,257
"1250","kevin-durant","Golden State Warriors","11/18/16",2016,4,8,55,"shot_y","Jump Shot","2PT Field Goal",16,"Boston Celtics",130,97
"1251","kevin-durant","Golden State Warriors","2/11/17",2016,2,5,55,"shot_y","Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",-222,92
"1252","kevin-durant","Golden State Warriors","2/11/17",2016,1,11,24,"shot_y","Jump Shot","2PT Field Goal",12,"Oklahoma City Thunder",-16,124
"1253","kevin-durant","Golden State Warriors","2/11/17",2016,3,11,6,"shot_n","Jump Shot","3PT Field Goal",23,"Oklahoma City Thunder",-16,239
"1254","kevin-durant","Golden State Warriors","2/11/17",2016,4,3,40,"shot_y","Jump Shot","3PT Field Goal",28,"Oklahoma City Thunder",-179,218
"1255","kevin-durant","Golden State Warriors","12/3/16",2016,1,10,8,"shot_n","Jump Shot","2PT Field Goal",14,"Phoenix Suns",-112,97
"1256","kevin-durant","Golden State Warriors","12/28/16",2016,2,9,4,"shot_n","Jump Shot","3PT Field Goal",26,"Toronto Raptors",-83,247
"1257","kevin-durant","Golden State Warriors","12/22/16",2016,1,6,13,"shot_y","Jump Shot","2PT Field Goal",6,"Brooklyn Nets",9,65
"1258","kevin-durant","Golden State Warriors","12/22/16",2016,1,10,18,"shot_y","Jump Shot","3PT Field Goal",23,"Brooklyn Nets",-109,213
"1259","kevin-durant","Golden State Warriors","12/22/16",2016,2,2,25,"shot_n","Jump Shot","3PT Field Goal",24,"Brooklyn Nets",-40,244
"1260","kevin-durant","Golden State Warriors","12/22/16",2016,2,1,49,"shot_n","Jump Shot","3PT Field Goal",24,"Brooklyn Nets",240,38
"1261","kevin-durant","Golden State Warriors","12/22/16",2016,1,8,25,"shot_y","Jump Shot","2PT Field Goal",16,"Brooklyn Nets",-1,160
"1262","kevin-durant","Golden State Warriors","12/22/16",2016,4,11,16,"shot_n","Jump Shot","3PT Field Goal",24,"Brooklyn Nets",-55,237
"1263","kevin-durant","Golden State Warriors","12/22/16",2016,4,10,30,"shot_n","Jump Shot","2PT Field Goal",14,"Brooklyn Nets",0,146
"1264","kevin-durant","Golden State Warriors","12/22/16",2016,2,10,43,"shot_n","Jump Shot","2PT Field Goal",18,"Brooklyn Nets",-140,120
"1265","kevin-durant","Golden State Warriors","12/22/16",2016,3,7,49,"shot_n","Jump Shot","3PT Field Goal",25,"Brooklyn Nets",119,224
"1266","kevin-durant","Golden State Warriors","11/18/16",2016,3,11,49,"shot_n","Jump Shot","2PT Field Goal",12,"Boston Celtics",6,129
"1267","kevin-durant","Golden State Warriors","11/18/16",2016,2,1,25,"shot_n","Jump Shot","3PT Field Goal",25,"Boston Celtics",101,234
"1268","kevin-durant","Golden State Warriors","11/18/16",2016,3,3,14,"shot_y","Jump Shot","2PT Field Goal",20,"Boston Celtics",176,100
"1269","kevin-durant","Golden State Warriors","11/18/16",2016,1,11,26,"shot_y","Jump Shot","2PT Field Goal",19,"Boston Celtics",66,188
"1270","kevin-durant","Golden State Warriors","11/18/16",2016,1,8,38,"shot_n","Jump Shot","2PT Field Goal",13,"Boston Celtics",60,116
"1271","kevin-durant","Golden State Warriors","1/4/17",2016,1,9,16,"shot_y","Jump Shot","3PT Field Goal",23,"Portland Trail Blazers",-232,11
"1272","kevin-durant","Golden State Warriors","1/4/17",2016,3,1,20,"shot_n","Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",-94,244
"1273","kevin-durant","Golden State Warriors","1/4/17",2016,4,5,25,"shot_n","Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",101,247
"1274","kevin-durant","Golden State Warriors","1/4/17",2016,4,4,35,"shot_n","Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",-19,252
"1275","kevin-durant","Golden State Warriors","1/4/17",2016,2,0,30,"shot_y","Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",71,244
"1276","kevin-durant","Golden State Warriors","12/17/16",2016,2,7,11,"shot_n","Jump Shot","2PT Field Goal",17,"Portland Trail Blazers",82,154
"1277","kevin-durant","Golden State Warriors","12/28/16",2016,1,7,19,"shot_y","Jump Shot","3PT Field Goal",26,"Toronto Raptors",101,242
"1278","kevin-durant","Golden State Warriors","12/28/16",2016,4,2,4,"shot_n","Jump Shot","3PT Field Goal",26,"Toronto Raptors",127,228
"1279","kevin-durant","Golden State Warriors","12/28/16",2016,4,9,21,"shot_n","Jump Shot","2PT Field Goal",15,"Toronto Raptors",109,110
"1280","kevin-durant","Golden State Warriors","12/28/16",2016,2,1,49,"shot_y","Jump Shot","3PT Field Goal",26,"Toronto Raptors",127,232
"1281","kevin-durant","Golden State Warriors","10/30/16",2016,3,11,19,"shot_n","Jump Shot","3PT Field Goal",26,"Phoenix Suns",-202,170
"1282","kevin-durant","Golden State Warriors","11/28/16",2016,1,8,24,"shot_n","Jump Shot","2PT Field Goal",18,"Atlanta Hawks",127,134
"1283","kevin-durant","Golden State Warriors","11/28/16",2016,4,2,12,"shot_n","Jump Shot","3PT Field Goal",27,"Atlanta Hawks",174,208
"1284","kevin-durant","Golden State Warriors","11/28/16",2016,1,6,33,"shot_n","Jump Shot","2PT Field Goal",11,"Atlanta Hawks",-58,100
"1285","kevin-durant","Golden State Warriors","11/28/16",2016,3,8,31,"shot_n","Jump Shot","2PT Field Goal",16,"Atlanta Hawks",-96,134
"1286","kevin-durant","Golden State Warriors","11/28/16",2016,3,7,58,"shot_n","Jump Shot","2PT Field Goal",11,"Atlanta Hawks",-34,115
"1287","kevin-durant","Golden State Warriors","11/28/16",2016,1,1,2,"shot_n","Jump Shot","3PT Field Goal",27,"Atlanta Hawks",164,223
"1288","kevin-durant","Golden State Warriors","11/28/16",2016,4,11,42,"shot_y","Jump Shot","2PT Field Goal",17,"Atlanta Hawks",130,111
"1289","kevin-durant","Golden State Warriors","11/23/16",2016,1,8,27,"shot_y","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",233,70
"1290","kevin-durant","Golden State Warriors","11/23/16",2016,1,0,27,"shot_n","Jump Shot","3PT Field Goal",26,"Los Angeles Lakers",56,257
"1291","kevin-durant","Golden State Warriors","11/23/16",2016,1,8,52,"shot_n","Jump Shot","2PT Field Goal",13,"Los Angeles Lakers",20,129
"1292","kevin-durant","Golden State Warriors","11/23/16",2016,1,10,8,"shot_n","Jump Shot","3PT Field Goal",28,"Los Angeles Lakers",-135,247
"1293","kevin-durant","Golden State Warriors","10/30/16",2016,2,0,29,"shot_y","Jump Shot","3PT Field Goal",27,"Phoenix Suns",233,144
"1294","kevin-durant","Golden State Warriors","10/30/16",2016,3,10,26,"shot_y","Jump Shot","2PT Field Goal",18,"Phoenix Suns",-58,178
"1295","kevin-durant","Golden State Warriors","10/30/16",2016,3,5,9,"shot_y","Jump Shot","3PT Field Goal",26,"Phoenix Suns",218,154
"1296","kevin-durant","Golden State Warriors","10/30/16",2016,2,2,35,"shot_y","Jump Shot","2PT Field Goal",17,"Phoenix Suns",-174,-5
"1297","kevin-durant","Golden State Warriors","10/30/16",2016,4,4,38,"shot_y","Jump Shot","2PT Field Goal",16,"Phoenix Suns",-130,95
"1298","kevin-durant","Golden State Warriors","10/30/16",2016,2,10,19,"shot_n","Jump Shot","2PT Field Goal",12,"Phoenix Suns",-124,31
"1299","kevin-durant","Golden State Warriors","10/30/16",2016,3,4,18,"shot_n","Jump Shot","2PT Field Goal",14,"Phoenix Suns",89,120
"1300","kevin-durant","Golden State Warriors","10/30/16",2016,3,9,31,"shot_n","Jump Shot","3PT Field Goal",26,"Phoenix Suns",169,203
"1301","kevin-durant","Golden State Warriors","11/7/16",2016,3,8,9,"shot_n","Jump Shot","2PT Field Goal",12,"New Orleans Pelicans",9,129
"1302","kevin-durant","Golden State Warriors","11/7/16",2016,3,7,1,"shot_n","Jump Shot","2PT Field Goal",15,"New Orleans Pelicans",-140,56
"1303","kevin-durant","Golden State Warriors","11/7/16",2016,1,9,8,"shot_n","Jump Shot","2PT Field Goal",17,"New Orleans Pelicans",-71,159
"1304","kevin-durant","Golden State Warriors","11/7/16",2016,4,10,11,"shot_n","Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",-112,228
"1305","kevin-durant","Golden State Warriors","11/7/16",2016,3,9,51,"shot_n","Jump Shot","2PT Field Goal",15,"New Orleans Pelicans",-9,154
"1306","kevin-durant","Golden State Warriors","11/7/16",2016,3,8,7,"shot_n","Jump Shot","2PT Field Goal",6,"New Orleans Pelicans",-29,56
"1307","kevin-durant","Golden State Warriors","2/13/17",2016,1,3,28,"shot_y","Jump Shot","2PT Field Goal",18,"Denver Nuggets",1,185
"1308","kevin-durant","Golden State Warriors","1/25/17",2016,1,4,31,"shot_n","Jump Shot","2PT Field Goal",12,"Charlotte Hornets",117,33
"1309","kevin-durant","Golden State Warriors","12/10/16",2016,4,10,20,"shot_n","Jump Shot","3PT Field Goal",26,"Memphis Grizzlies",138,224
"1310","kevin-durant","Golden State Warriors","12/10/16",2016,4,11,3,"shot_n","Jump Shot","2PT Field Goal",20,"Memphis Grizzlies",-142,146
"1311","kevin-durant","Golden State Warriors","12/10/16",2016,1,11,25,"shot_y","Jump Shot","3PT Field Goal",22,"Memphis Grizzlies",-228,-21
"1312","kevin-durant","Golden State Warriors","12/10/16",2016,1,10,30,"shot_n","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",166,200
"1313","kevin-durant","Golden State Warriors","1/16/17",2016,1,7,4,"shot_y","Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",-169,188
"1314","kevin-durant","Golden State Warriors","1/16/17",2016,2,7,43,"shot_n","Jump Shot","3PT Field Goal",26,"Cleveland Cavaliers",-176,198
"1315","kevin-durant","Golden State Warriors","1/16/17",2016,3,2,27,"shot_n","Jump Shot","3PT Field Goal",23,"Cleveland Cavaliers",236,7
"1316","kevin-durant","Golden State Warriors","1/16/17",2016,1,5,26,"shot_y","Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",-225,116
"1317","kevin-durant","Golden State Warriors","12/17/16",2016,3,10,7,"shot_n","Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",169,203
"1318","kevin-durant","Golden State Warriors","12/17/16",2016,1,11,42,"shot_y","Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",-78,249
"1319","kevin-durant","Golden State Warriors","11/19/16",2016,2,1,7,"shot_y","Jump Shot","3PT Field Goal",25,"Milwaukee Bucks",-246,65
"1320","kevin-durant","Golden State Warriors","11/19/16",2016,2,0,35,"shot_y","Jump Shot","3PT Field Goal",23,"Milwaukee Bucks",-235,7
"1321","kevin-durant","Golden State Warriors","11/19/16",2016,2,8,7,"shot_y","Jump Shot","3PT Field Goal",28,"Milwaukee Bucks",-122,254
"1322","kevin-durant","Golden State Warriors","11/19/16",2016,3,8,31,"shot_n","Jump Shot","3PT Field Goal",27,"Milwaukee Bucks",-210,185
"1323","kevin-durant","Golden State Warriors","11/19/16",2016,4,3,43,"shot_n","Jump Shot","3PT Field Goal",25,"Milwaukee Bucks",84,237
"1324","kevin-durant","Golden State Warriors","11/19/16",2016,4,4,10,"shot_n","Jump Shot","2PT Field Goal",6,"Milwaukee Bucks",-4,67
"1325","kevin-durant","Golden State Warriors","11/19/16",2016,2,2,41,"shot_y","Jump Shot","3PT Field Goal",23,"Milwaukee Bucks",235,16
"1326","kevin-durant","Golden State Warriors","11/19/16",2016,4,2,20,"shot_n","Jump Shot","3PT Field Goal",24,"Milwaukee Bucks",-241,2
"1327","kevin-durant","Golden State Warriors","11/19/16",2016,4,8,55,"shot_y","Jump Shot","2PT Field Goal",15,"Milwaukee Bucks",4,156
"1328","kevin-durant","Golden State Warriors","11/19/16",2016,1,6,17,"shot_y","Jump Shot","3PT Field Goal",23,"Milwaukee Bucks",238,18
"1329","kevin-durant","Golden State Warriors","11/19/16",2016,4,0,11,"shot_n","Jump Shot","2PT Field Goal",19,"Milwaukee Bucks",-55,183
"1330","kevin-durant","Golden State Warriors","12/17/16",2016,1,0,4,"shot_y","Jump Shot","2PT Field Goal",18,"Portland Trail Blazers",94,165
"1331","kevin-durant","Golden State Warriors","1/16/17",2016,3,7,23,"shot_n","Jump Shot","3PT Field Goal",26,"Cleveland Cavaliers",81,257
"1332","kevin-durant","Golden State Warriors","1/16/17",2016,1,10,40,"shot_n","Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",210,139
"1333","kevin-durant","Golden State Warriors","1/6/17",2016,2,1,39,"shot_n","Jump Shot","3PT Field Goal",27,"Memphis Grizzlies",-171,213
"1334","kevin-durant","Golden State Warriors","1/6/17",2016,4,2,31,"shot_n","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",-147,213
"1335","kevin-durant","Golden State Warriors","1/6/17",2016,1,10,35,"shot_n","Jump Shot","2PT Field Goal",20,"Memphis Grizzlies",-132,159
"1336","kevin-durant","Golden State Warriors","1/25/17",2016,3,8,55,"shot_n","Jump Shot","3PT Field Goal",24,"Charlotte Hornets",82,232
"1337","kevin-durant","Golden State Warriors","1/25/17",2016,4,2,19,"shot_y","Jump Shot","2PT Field Goal",19,"Charlotte Hornets",192,11
"1338","kevin-durant","Golden State Warriors","1/25/17",2016,1,7,11,"shot_y","Jump Shot","3PT Field Goal",24,"Charlotte Hornets",-187,165
"1339","kevin-durant","Golden State Warriors","1/25/17",2016,1,3,48,"shot_n","Jump Shot","2PT Field Goal",17,"Charlotte Hornets",91,154
"1340","kevin-durant","Golden State Warriors","1/25/17",2016,2,1,16,"shot_n","Jump Shot","3PT Field Goal",23,"Charlotte Hornets",235,16
"1341","kevin-durant","Golden State Warriors","1/25/17",2016,2,0,32,"shot_y","Jump Shot","2PT Field Goal",16,"Charlotte Hornets",164,36
"1342","kevin-durant","Golden State Warriors","1/25/17",2016,3,4,17,"shot_n","Jump Shot","2PT Field Goal",11,"Charlotte Hornets",24,111
"1343","kevin-durant","Golden State Warriors","1/25/17",2016,4,2,42,"shot_n","Jump Shot","2PT Field Goal",3,"Charlotte Hornets",-22,31
"1344","kevin-durant","Golden State Warriors","1/25/17",2016,2,4,57,"shot_n","Jump Shot","3PT Field Goal",24,"Charlotte Hornets",-2,249
"1345","kevin-durant","Golden State Warriors","1/25/17",2016,1,0,1,"shot_n","Jump Shot","2PT Field Goal",7,"Charlotte Hornets",61,46
"1346","kevin-durant","Golden State Warriors","12/5/16",2016,3,9,59,"shot_n","Jump Shot","3PT Field Goal",25,"Indiana Pacers",-91,237
"1347","kevin-durant","Golden State Warriors","11/13/16",2016,2,4,17,"shot_n","Jump Shot","2PT Field Goal",14,"Phoenix Suns",137,46
"1348","kevin-durant","Golden State Warriors","11/13/16",2016,4,10,58,"shot_n","Jump Shot","2PT Field Goal",13,"Phoenix Suns",132,26
"1349","kevin-durant","Golden State Warriors","11/13/16",2016,2,11,30,"shot_n","Jump Shot","2PT Field Goal",12,"Phoenix Suns",-114,61
"1350","kevin-durant","Golden State Warriors","11/13/16",2016,2,4,7,"shot_n","Jump Shot","2PT Field Goal",4,"Phoenix Suns",-17,46
"1351","kevin-durant","Golden State Warriors","11/13/16",2016,4,8,28,"shot_n","Jump Shot","3PT Field Goal",26,"Phoenix Suns",-71,252
"1352","kevin-durant","Golden State Warriors","11/13/16",2016,4,0,42,"shot_n","Jump Shot","3PT Field Goal",25,"Phoenix Suns",200,154
"1353","kevin-durant","Golden State Warriors","11/13/16",2016,3,0,44,"shot_n","Jump Shot","2PT Field Goal",5,"Phoenix Suns",37,47
"1354","kevin-durant","Golden State Warriors","12/11/16",2016,4,8,25,"shot_y","Jump Shot","2PT Field Goal",20,"Minnesota Timberwolves",135,149
"1355","kevin-durant","Golden State Warriors","12/11/16",2016,2,11,22,"shot_n","Jump Shot","2PT Field Goal",15,"Minnesota Timberwolves",-102,120
"1356","kevin-durant","Golden State Warriors","12/11/16",2016,2,2,33,"shot_n","Jump Shot","2PT Field Goal",19,"Minnesota Timberwolves",132,141
"1357","kevin-durant","Golden State Warriors","12/11/16",2016,2,9,16,"shot_y","Jump Shot","2PT Field Goal",6,"Minnesota Timberwolves",-48,41
"1358","kevin-durant","Golden State Warriors","12/11/16",2016,1,1,48,"shot_n","Jump Shot","2PT Field Goal",12,"Minnesota Timberwolves",119,21
"1359","kevin-durant","Golden State Warriors","12/11/16",2016,3,0,34,"shot_n","Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",-125,218
"1360","kevin-durant","Golden State Warriors","12/11/16",2016,3,9,16,"shot_n","Jump Shot","3PT Field Goal",22,"Minnesota Timberwolves",225,8
"1361","kevin-durant","Golden State Warriors","12/11/16",2016,4,11,14,"shot_n","Jump Shot","2PT Field Goal",17,"Minnesota Timberwolves",130,116
"1362","kevin-durant","Golden State Warriors","12/11/16",2016,3,10,37,"shot_n","Jump Shot","2PT Field Goal",19,"Minnesota Timberwolves",199,7
"1363","kevin-durant","Golden State Warriors","12/11/16",2016,2,1,37,"shot_n","Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",14,247
"1364","kevin-durant","Golden State Warriors","12/11/16",2016,4,5,52,"shot_y","Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",168,185
"1365","kevin-durant","Golden State Warriors","10/25/16",2016,3,2,7,"shot_y","Jump Shot","2PT Field Goal",21,"San Antonio Spurs",-214,21
"1366","kevin-durant","Golden State Warriors","12/11/16",2016,1,9,17,"shot_n","Jump Shot","2PT Field Goal",5,"Minnesota Timberwolves",58,11
"1367","kevin-durant","Golden State Warriors","12/5/16",2016,1,7,49,"shot_n","Jump Shot","2PT Field Goal",9,"Indiana Pacers",-94,16
"1368","kevin-durant","Golden State Warriors","10/25/16",2016,2,4,31,"shot_n","Jump Shot","3PT Field Goal",23,"San Antonio Spurs",235,7
"1369","kevin-durant","Golden State Warriors","10/25/16",2016,3,8,19,"shot_n","Jump Shot","2PT Field Goal",9,"San Antonio Spurs",86,28
"1370","kevin-durant","Golden State Warriors","10/25/16",2016,2,1,28,"shot_n","Jump Shot","3PT Field Goal",25,"San Antonio Spurs",140,214
"1371","kevin-durant","Golden State Warriors","1/18/17",2016,3,3,23,"shot_y","Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",-94,229
"1372","kevin-durant","Golden State Warriors","12/1/16",2016,4,10,5,"shot_n","Jump Shot","3PT Field Goal",24,"Houston Rockets",232,80
"1373","kevin-durant","Golden State Warriors","12/5/16",2016,1,8,43,"shot_n","Jump Shot","3PT Field Goal",26,"Indiana Pacers",102,244
